id;code;descr;category;stock;price
9311;SKU-19304;Item 19304 Computadores - Modelo 5;Computadores;88;1074.78
9312;SKU-19305;Item 19305 Redes - Modelo 6;Redes;95;1078.25
9313;SKU-19306;Item 19306 Impressão - Modelo 7;Impressão;102;1081.72
9314;SKU-19307;Item 19307 Acessórios - Modelo 8;Acessórios;109;1085.19
9315;SKU-19308;Item 19308 Armazenamento - Modelo 9;Armazenamento;116;1088.66
9316;SKU-19309;Item 19309 Energia - Modelo 10;Energia;3;1092.13
9317;SKU-19310;Item 19310 Periféricos - Modelo 11;Periféricos;10;1095.60
9318;SKU-19311;Item 19311 Monitores - Modelo 12;Monitores;17;1099.07
9319;SKU-19312;Item 19312 Áudio - Modelo 13;Áudio;24;1102.54
9320;SKU-19313;Item 19313 Vídeo - Modelo 14;Vídeo;31;1106.01
9321;SKU-19314;Item 19314 Computadores - Modelo 15;Computadores;38;1109.48
9322;SKU-19315;Item 19315 Redes - Modelo 16;Redes;45;1112.95
9323;SKU-19316;Item 19316 Impressão - Modelo 17;Impressão;52;1116.42
9324;SKU-19317;Item 19317 Acessórios - Modelo 18;Acessórios;59;1119.89
9325;SKU-19318;Item 19318 Armazenamento - Modelo 19;Armazenamento;66;1123.36
9326;SKU-19319;Item 19319 Energia - Modelo 20;Energia;73;1126.83
9327;SKU-19320;Item 19320 Periféricos - Modelo 21;Periféricos;80;1130.30
9328;SKU-19321;Item 19321 Monitores - Modelo 22;Monitores;87;1133.77
9329;SKU-19322;Item 19322 Áudio - Modelo 23;Áudio;94;1137.24
9330;SKU-19323;Item 19323 Vídeo - Modelo 24;Vídeo;101;1140.71
9331;SKU-19324;Item 19324 Computadores - Modelo 25;Computadores;108;1144.18
9332;SKU-19325;Item 19325 Redes - Modelo 26;Redes;115;1147.65
9333;SKU-19326;Item 19326 Impressão - Modelo 27;Impressão;2;1151.12
9334;SKU-19327;Item 19327 Acessórios - Modelo 28;Acessórios;9;1154.59
9335;SKU-19328;Item 19328 Armazenamento - Modelo 29;Armazenamento;16;1158.06
9336;SKU-19329;Item 19329 Energia - Modelo 30;Energia;23;1161.53
9337;SKU-19330;Item 19330 Periféricos - Modelo 31;Periféricos;30;1165.00
9338;SKU-19331;Item 19331 Monitores - Modelo 32;Monitores;37;1168.47
9339;SKU-19332;Item 19332 Áudio - Modelo 33;Áudio;44;1171.94
9340;SKU-19333;Item 19333 Vídeo - Modelo 34;Vídeo;51;1175.41
9341;SKU-19334;Item 19334 Computadores - Modelo 35;Computadores;58;1178.88
9342;SKU-19335;Item 19335 Redes - Modelo 36;Redes;65;1182.35
9343;SKU-19336;Item 19336 Impressão - Modelo 37;Impressão;72;1185.82
9344;SKU-19337;Item 19337 Acessórios - Modelo 38;Acessórios;79;1189.29
9345;SKU-19338;Item 19338 Armazenamento - Modelo 39;Armazenamento;86;1192.76
9346;SKU-19339;Item 19339 Energia - Modelo 40;Energia;93;1196.23
9347;SKU-19340;Item 19340 Periféricos - Modelo 41;Periféricos;100;1199.70
9348;SKU-19341;Item 19341 Monitores - Modelo 42;Monitores;107;1203.17
9349;SKU-19342;Item 19342 Áudio - Modelo 43;Áudio;114;1206.64
9350;SKU-19343;Item 19343 Vídeo - Modelo 44;Vídeo;1;1210.11
9351;SKU-19344;Item 19344 Computadores - Modelo 45;Computadores;8;1213.58
9352;SKU-19345;Item 19345 Redes - Modelo 46;Redes;15;1217.05
9353;SKU-19346;Item 19346 Impressão - Modelo 47;Impressão;22;1220.52
9354;SKU-19347;Item 19347 Acessórios - Modelo 48;Acessórios;29;1223.99
9355;SKU-19348;Item 19348 Armazenamento - Modelo 49;Armazenamento;36;1227.46
9356;SKU-19349;Item 19349 Energia - Modelo 50;Energia;43;1230.93
9357;SKU-19350;Item 19350 Periféricos - Modelo 51;Periféricos;50;1234.40
9358;SKU-19351;Item 19351 Monitores - Modelo 52;Monitores;57;1237.87
9359;SKU-19352;Item 19352 Áudio - Modelo 53;Áudio;64;1241.34
9360;SKU-19353;Item 19353 Vídeo - Modelo 54;Vídeo;71;1244.81
9361;SKU-19354;Item 19354 Computadores - Modelo 55;Computadores;78;1248.28
9362;SKU-19355;Item 19355 Redes - Modelo 56;Redes;85;1251.75
9363;SKU-19356;Item 19356 Impressão - Modelo 57;Impressão;92;1255.22
9364;SKU-19357;Item 19357 Acessórios - Modelo 58;Acessórios;99;1258.69
9365;SKU-19358;Item 19358 Armazenamento - Modelo 59;Armazenamento;106;1262.16
9366;SKU-19359;Item 19359 Energia - Modelo 60;Energia;113;1265.63
9367;SKU-19360;Item 19360 Periféricos - Modelo 61;Periféricos;0;1269.10
9368;SKU-19361;Item 19361 Monitores - Modelo 62;Monitores;7;1272.57
9369;SKU-19362;Item 19362 Áudio - Modelo 63;Áudio;14;1276.04
9370;SKU-19363;Item 19363 Vídeo - Modelo 64;Vídeo;21;1279.51
9371;SKU-19364;Item 19364 Computadores - Modelo 65;Computadores;28;1282.98
9372;SKU-19365;Item 19365 Redes - Modelo 66;Redes;35;1286.45
9373;SKU-19366;Item 19366 Impressão - Modelo 67;Impressão;42;1289.92
9374;SKU-19367;Item 19367 Acessórios - Modelo 68;Acessórios;49;1293.39
9375;SKU-19368;Item 19368 Armazenamento - Modelo 69;Armazenamento;56;1296.86
9376;SKU-19369;Item 19369 Energia - Modelo 70;Energia;63;1300.33
9377;SKU-19370;Item 19370 Periféricos - Modelo 71;Periféricos;70;1303.80
9378;SKU-19371;Item 19371 Monitores - Modelo 72;Monitores;77;1307.27
9379;SKU-19372;Item 19372 Áudio - Modelo 73;Áudio;84;1310.74
9380;SKU-19373;Item 19373 Vídeo - Modelo 74;Vídeo;91;1314.21
9381;SKU-19374;Item 19374 Computadores - Modelo 75;Computadores;98;1317.68
9382;SKU-19375;Item 19375 Redes - Modelo 76;Redes;105;1321.15
9383;SKU-19376;Item 19376 Impressão - Modelo 77;Impressão;112;1324.62
9384;SKU-19377;Item 19377 Acessórios - Modelo 78;Acessórios;119;1328.09
9385;SKU-19378;Item 19378 Armazenamento - Modelo 79;Armazenamento;6;1331.56
9386;SKU-19379;Item 19379 Energia - Modelo 80;Energia;13;1335.03
9387;SKU-19380;Item 19380 Periféricos - Modelo 81;Periféricos;20;1338.50
9388;SKU-19381;Item 19381 Monitores - Modelo 82;Monitores;27;1341.97
9389;SKU-19382;Item 19382 Áudio - Modelo 83;Áudio;34;1345.44
9390;SKU-19383;Item 19383 Vídeo - Modelo 84;Vídeo;41;1348.91
9391;SKU-19384;Item 19384 Computadores - Modelo 85;Computadores;48;1352.38
9392;SKU-19385;Item 19385 Redes - Modelo 86;Redes;55;1355.85
9393;SKU-19386;Item 19386 Impressão - Modelo 87;Impressão;62;1359.32
9394;SKU-19387;Item 19387 Acessórios - Modelo 88;Acessórios;69;1362.79
9395;SKU-19388;Item 19388 Armazenamento - Modelo 89;Armazenamento;76;1366.26
9396;SKU-19389;Item 19389 Energia - Modelo 90;Energia;83;1369.73
9397;SKU-19390;Item 19390 Periféricos - Modelo 91;Periféricos;90;1373.20
9398;SKU-19391;Item 19391 Monitores - Modelo 92;Monitores;97;1376.67
9399;SKU-19392;Item 19392 Áudio - Modelo 93;Áudio;104;1380.14
9400;SKU-19393;Item 19393 Vídeo - Modelo 94;Vídeo;111;1383.61
9401;SKU-19394;Item 19394 Computadores - Modelo 95;Computadores;118;1387.08
9402;SKU-19395;Item 19395 Redes - Modelo 96;Redes;5;1390.55
9403;SKU-19396;Item 19396 Impressão - Modelo 97;Impressão;12;1394.02
9404;SKU-19397;Item 19397 Acessórios - Modelo 98;Acessórios;19;1397.49
9405;SKU-19398;Item 19398 Armazenamento - Modelo 99;Armazenamento;26;1400.96
9406;SKU-19399;Item 19399 Energia - Modelo 100;Energia;33;1404.43
9407;SKU-19400;Item 19400 Periféricos - Modelo 1;Periféricos;40;1407.90
9408;SKU-19401;Item 19401 Monitores - Modelo 2;Monitores;47;1411.37
9409;SKU-19402;Item 19402 Áudio - Modelo 3;Áudio;54;1414.84
9410;SKU-19403;Item 19403 Vídeo - Modelo 4;Vídeo;61;1418.31
9411;SKU-19404;Item 19404 Computadores - Modelo 5;Computadores;68;1421.78
9412;SKU-19405;Item 19405 Redes - Modelo 6;Redes;75;1425.25
9413;SKU-19406;Item 19406 Impressão - Modelo 7;Impressão;82;1428.72
9414;SKU-19407;Item 19407 Acessórios - Modelo 8;Acessórios;89;1432.19
9415;SKU-19408;Item 19408 Armazenamento - Modelo 9;Armazenamento;96;1435.66
9416;SKU-19409;Item 19409 Energia - Modelo 10;Energia;103;1439.13
9417;SKU-19410;Item 19410 Periféricos - Modelo 11;Periféricos;110;1442.60
9418;SKU-19411;Item 19411 Monitores - Modelo 12;Monitores;117;1446.07
9419;SKU-19412;Item 19412 Áudio - Modelo 13;Áudio;4;1449.54
9420;SKU-19413;Item 19413 Vídeo - Modelo 14;Vídeo;11;1453.01
9421;SKU-19414;Item 19414 Computadores - Modelo 15;Computadores;18;1456.48
9422;SKU-19415;Item 19415 Redes - Modelo 16;Redes;25;1459.95
9423;SKU-19416;Item 19416 Impressão - Modelo 17;Impressão;32;1463.42
9424;SKU-19417;Item 19417 Acessórios - Modelo 18;Acessórios;39;1466.89
9425;SKU-19418;Item 19418 Armazenamento - Modelo 19;Armazenamento;46;1470.36
9426;SKU-19419;Item 19419 Energia - Modelo 20;Energia;53;1473.83
9427;SKU-19420;Item 19420 Periféricos - Modelo 21;Periféricos;60;1477.30
9428;SKU-19421;Item 19421 Monitores - Modelo 22;Monitores;67;1480.77
9429;SKU-19422;Item 19422 Áudio - Modelo 23;Áudio;74;1484.24
9430;SKU-19423;Item 19423 Vídeo - Modelo 24;Vídeo;81;1487.71
9431;SKU-19424;Item 19424 Computadores - Modelo 25;Computadores;88;1491.18
9432;SKU-19425;Item 19425 Redes - Modelo 26;Redes;95;1494.65
9433;SKU-19426;Item 19426 Impressão - Modelo 27;Impressão;102;1498.12
9434;SKU-19427;Item 19427 Acessórios - Modelo 28;Acessórios;109;1501.59
9435;SKU-19428;Item 19428 Armazenamento - Modelo 29;Armazenamento;116;1505.06
9436;SKU-19429;Item 19429 Energia - Modelo 30;Energia;3;1508.53
9437;SKU-19430;Item 19430 Periféricos - Modelo 31;Periféricos;10;1512.00
9438;SKU-19431;Item 19431 Monitores - Modelo 32;Monitores;17;1515.47
9439;SKU-19432;Item 19432 Áudio - Modelo 33;Áudio;24;1518.94
9440;SKU-19433;Item 19433 Vídeo - Modelo 34;Vídeo;31;1522.41
9441;SKU-19434;Item 19434 Computadores - Modelo 35;Computadores;38;1525.88
9442;SKU-19435;Item 19435 Redes - Modelo 36;Redes;45;1529.35
9443;SKU-19436;Item 19436 Impressão - Modelo 37;Impressão;52;1532.82
9444;SKU-19437;Item 19437 Acessórios - Modelo 38;Acessórios;59;1536.29
9445;SKU-19438;Item 19438 Armazenamento - Modelo 39;Armazenamento;66;1539.76
9446;SKU-19439;Item 19439 Energia - Modelo 40;Energia;73;1543.23
9447;SKU-19440;Item 19440 Periféricos - Modelo 41;Periféricos;80;1546.70
9448;SKU-19441;Item 19441 Monitores - Modelo 42;Monitores;87;1550.17
9449;SKU-19442;Item 19442 Áudio - Modelo 43;Áudio;94;1553.64
9450;SKU-19443;Item 19443 Vídeo - Modelo 44;Vídeo;101;1557.11
9451;SKU-19444;Item 19444 Computadores - Modelo 45;Computadores;108;1560.58
9452;SKU-19445;Item 19445 Redes - Modelo 46;Redes;115;1564.05
9453;SKU-19446;Item 19446 Impressão - Modelo 47;Impressão;2;1567.52
9454;SKU-19447;Item 19447 Acessórios - Modelo 48;Acessórios;9;1570.99
9455;SKU-19448;Item 19448 Armazenamento - Modelo 49;Armazenamento;16;1574.46
9456;SKU-19449;Item 19449 Energia - Modelo 50;Energia;23;1577.93
9457;SKU-19450;Item 19450 Periféricos - Modelo 51;Periféricos;30;1581.40
9458;SKU-19451;Item 19451 Monitores - Modelo 52;Monitores;37;1584.87
9459;SKU-19452;Item 19452 Áudio - Modelo 53;Áudio;44;1588.34
9460;SKU-19453;Item 19453 Vídeo - Modelo 54;Vídeo;51;1591.81
9461;SKU-19454;Item 19454 Computadores - Modelo 55;Computadores;58;1595.28
9462;SKU-19455;Item 19455 Redes - Modelo 56;Redes;65;1598.75
9463;SKU-19456;Item 19456 Impressão - Modelo 57;Impressão;72;1602.22
9464;SKU-19457;Item 19457 Acessórios - Modelo 58;Acessórios;79;1605.69
9465;SKU-19458;Item 19458 Armazenamento - Modelo 59;Armazenamento;86;1609.16
9466;SKU-19459;Item 19459 Energia - Modelo 60;Energia;93;1612.63
9467;SKU-19460;Item 19460 Periféricos - Modelo 61;Periféricos;100;1616.10
9468;SKU-19461;Item 19461 Monitores - Modelo 62;Monitores;107;1619.57
9469;SKU-19462;Item 19462 Áudio - Modelo 63;Áudio;114;1623.04
9470;SKU-19463;Item 19463 Vídeo - Modelo 64;Vídeo;1;1626.51
9471;SKU-19464;Item 19464 Computadores - Modelo 65;Computadores;8;1629.98
9472;SKU-19465;Item 19465 Redes - Modelo 66;Redes;15;1633.45
9473;SKU-19466;Item 19466 Impressão - Modelo 67;Impressão;22;1636.92
9474;SKU-19467;Item 19467 Acessórios - Modelo 68;Acessórios;29;1640.39
9475;SKU-19468;Item 19468 Armazenamento - Modelo 69;Armazenamento;36;1643.86
9476;SKU-19469;Item 19469 Energia - Modelo 70;Energia;43;1647.33
9477;SKU-19470;Item 19470 Periféricos - Modelo 71;Periféricos;50;1650.80
9478;SKU-19471;Item 19471 Monitores - Modelo 72;Monitores;57;1654.27
9479;SKU-19472;Item 19472 Áudio - Modelo 73;Áudio;64;1657.74
9480;SKU-19473;Item 19473 Vídeo - Modelo 74;Vídeo;71;1661.21
9481;SKU-19474;Item 19474 Computadores - Modelo 75;Computadores;78;1664.68
9482;SKU-19475;Item 19475 Redes - Modelo 76;Redes;85;1668.15
9483;SKU-19476;Item 19476 Impressão - Modelo 77;Impressão;92;1671.62
9484;SKU-19477;Item 19477 Acessórios - Modelo 78;Acessórios;99;1675.09
9485;SKU-19478;Item 19478 Armazenamento - Modelo 79;Armazenamento;106;1678.56
9486;SKU-19479;Item 19479 Energia - Modelo 80;Energia;113;1682.03
9487;SKU-19480;Item 19480 Periféricos - Modelo 81;Periféricos;0;1685.50
9488;SKU-19481;Item 19481 Monitores - Modelo 82;Monitores;7;1688.97
9489;SKU-19482;Item 19482 Áudio - Modelo 83;Áudio;14;1692.44
9490;SKU-19483;Item 19483 Vídeo - Modelo 84;Vídeo;21;1695.91
9491;SKU-19484;Item 19484 Computadores - Modelo 85;Computadores;28;1699.38
9492;SKU-19485;Item 19485 Redes - Modelo 86;Redes;35;1702.85
9493;SKU-19486;Item 19486 Impressão - Modelo 87;Impressão;42;1706.32
9494;SKU-19487;Item 19487 Acessórios - Modelo 88;Acessórios;49;1709.79
9495;SKU-19488;Item 19488 Armazenamento - Modelo 89;Armazenamento;56;1713.26
9496;SKU-19489;Item 19489 Energia - Modelo 90;Energia;63;1716.73
9497;SKU-19490;Item 19490 Periféricos - Modelo 91;Periféricos;70;1720.20
9498;SKU-19491;Item 19491 Monitores - Modelo 92;Monitores;77;1723.67
9499;SKU-19492;Item 19492 Áudio - Modelo 93;Áudio;84;1727.14
9500;SKU-19493;Item 19493 Vídeo - Modelo 94;Vídeo;91;1730.61
9501;SKU-19494;Item 19494 Computadores - Modelo 95;Computadores;98;1734.08
9502;SKU-19495;Item 19495 Redes - Modelo 96;Redes;105;1737.55
9503;SKU-19496;Item 19496 Impressão - Modelo 97;Impressão;112;1741.02
9504;SKU-19497;Item 19497 Acessórios - Modelo 98;Acessórios;119;1744.49
9505;SKU-19498;Item 19498 Armazenamento - Modelo 99;Armazenamento;6;1747.96
9506;SKU-19499;Item 19499 Energia - Modelo 100;Energia;13;1751.43
9507;SKU-19500;Item 19500 Periféricos - Modelo 1;Periféricos;20;19.90
9508;SKU-19501;Item 19501 Monitores - Modelo 2;Monitores;27;23.37
9509;SKU-19502;Item 19502 Áudio - Modelo 3;Áudio;34;26.84
9510;SKU-19503;Item 19503 Vídeo - Modelo 4;Vídeo;41;30.31
9511;SKU-19504;Item 19504 Computadores - Modelo 5;Computadores;48;33.78
9512;SKU-19505;Item 19505 Redes - Modelo 6;Redes;55;37.25
9513;SKU-19506;Item 19506 Impressão - Modelo 7;Impressão;62;40.72
9514;SKU-19507;Item 19507 Acessórios - Modelo 8;Acessórios;69;44.19
9515;SKU-19508;Item 19508 Armazenamento - Modelo 9;Armazenamento;76;47.66
9516;SKU-19509;Item 19509 Energia - Modelo 10;Energia;83;51.13
9517;SKU-19510;Item 19510 Periféricos - Modelo 11;Periféricos;90;54.60
9518;SKU-19511;Item 19511 Monitores - Modelo 12;Monitores;97;58.07
9519;SKU-19512;Item 19512 Áudio - Modelo 13;Áudio;104;61.54
9520;SKU-19513;Item 19513 Vídeo - Modelo 14;Vídeo;111;65.01
9521;SKU-19514;Item 19514 Computadores - Modelo 15;Computadores;118;68.48
9522;SKU-19515;Item 19515 Redes - Modelo 16;Redes;5;71.95
9523;SKU-19516;Item 19516 Impressão - Modelo 17;Impressão;12;75.42
9524;SKU-19517;Item 19517 Acessórios - Modelo 18;Acessórios;19;78.89
9525;SKU-19518;Item 19518 Armazenamento - Modelo 19;Armazenamento;26;82.36
9526;SKU-19519;Item 19519 Energia - Modelo 20;Energia;33;85.83
9527;SKU-19520;Item 19520 Periféricos - Modelo 21;Periféricos;40;89.30
9528;SKU-19521;Item 19521 Monitores - Modelo 22;Monitores;47;92.77
9529;SKU-19522;Item 19522 Áudio - Modelo 23;Áudio;54;96.24
9530;SKU-19523;Item 19523 Vídeo - Modelo 24;Vídeo;61;99.71
9531;SKU-19524;Item 19524 Computadores - Modelo 25;Computadores;68;103.18
9532;SKU-19525;Item 19525 Redes - Modelo 26;Redes;75;106.65
9533;SKU-19526;Item 19526 Impressão - Modelo 27;Impressão;82;110.12
9534;SKU-19527;Item 19527 Acessórios - Modelo 28;Acessórios;89;113.59
9535;SKU-19528;Item 19528 Armazenamento - Modelo 29;Armazenamento;96;117.06
9536;SKU-19529;Item 19529 Energia - Modelo 30;Energia;103;120.53
9537;SKU-19530;Item 19530 Periféricos - Modelo 31;Periféricos;110;124.00
9538;SKU-19531;Item 19531 Monitores - Modelo 32;Monitores;117;127.47
9539;SKU-19532;Item 19532 Áudio - Modelo 33;Áudio;4;130.94
9540;SKU-19533;Item 19533 Vídeo - Modelo 34;Vídeo;11;134.41
9541;SKU-19534;Item 19534 Computadores - Modelo 35;Computadores;18;137.88
9542;SKU-19535;Item 19535 Redes - Modelo 36;Redes;25;141.35
9543;SKU-19536;Item 19536 Impressão - Modelo 37;Impressão;32;144.82
9544;SKU-19537;Item 19537 Acessórios - Modelo 38;Acessórios;39;148.29
9545;SKU-19538;Item 19538 Armazenamento - Modelo 39;Armazenamento;46;151.76
9546;SKU-19539;Item 19539 Energia - Modelo 40;Energia;53;155.23
9547;SKU-19540;Item 19540 Periféricos - Modelo 41;Periféricos;60;158.70
9548;SKU-19541;Item 19541 Monitores - Modelo 42;Monitores;67;162.17
9549;SKU-19542;Item 19542 Áudio - Modelo 43;Áudio;74;165.64
9550;SKU-19543;Item 19543 Vídeo - Modelo 44;Vídeo;81;169.11
9551;SKU-19544;Item 19544 Computadores - Modelo 45;Computadores;88;172.58
9552;SKU-19545;Item 19545 Redes - Modelo 46;Redes;95;176.05
9553;SKU-19546;Item 19546 Impressão - Modelo 47;Impressão;102;179.52
9554;SKU-19547;Item 19547 Acessórios - Modelo 48;Acessórios;109;182.99
9555;SKU-19548;Item 19548 Armazenamento - Modelo 49;Armazenamento;116;186.46
9556;SKU-19549;Item 19549 Energia - Modelo 50;Energia;3;189.93
9557;SKU-19550;Item 19550 Periféricos - Modelo 51;Periféricos;10;193.40
9558;SKU-19551;Item 19551 Monitores - Modelo 52;Monitores;17;196.87
9559;SKU-19552;Item 19552 Áudio - Modelo 53;Áudio;24;200.34
9560;SKU-19553;Item 19553 Vídeo - Modelo 54;Vídeo;31;203.81
9561;SKU-19554;Item 19554 Computadores - Modelo 55;Computadores;38;207.28
9562;SKU-19555;Item 19555 Redes - Modelo 56;Redes;45;210.75
9563;SKU-19556;Item 19556 Impressão - Modelo 57;Impressão;52;214.22
9564;SKU-19557;Item 19557 Acessórios - Modelo 58;Acessórios;59;217.69
9565;SKU-19558;Item 19558 Armazenamento - Modelo 59;Armazenamento;66;221.16
9566;SKU-19559;Item 19559 Energia - Modelo 60;Energia;73;224.63
9567;SKU-19560;Item 19560 Periféricos - Modelo 61;Periféricos;80;228.10
9568;SKU-19561;Item 19561 Monitores - Modelo 62;Monitores;87;231.57
9569;SKU-19562;Item 19562 Áudio - Modelo 63;Áudio;94;235.04
9570;SKU-19563;Item 19563 Vídeo - Modelo 64;Vídeo;101;238.51
9571;SKU-19564;Item 19564 Computadores - Modelo 65;Computadores;108;241.98
9572;SKU-19565;Item 19565 Redes - Modelo 66;Redes;115;245.45
9573;SKU-19566;Item 19566 Impressão - Modelo 67;Impressão;2;248.92
9574;SKU-19567;Item 19567 Acessórios - Modelo 68;Acessórios;9;252.39
9575;SKU-19568;Item 19568 Armazenamento - Modelo 69;Armazenamento;16;255.86
9576;SKU-19569;Item 19569 Energia - Modelo 70;Energia;23;259.33
9577;SKU-19570;Item 19570 Periféricos - Modelo 71;Periféricos;30;262.80
9578;SKU-19571;Item 19571 Monitores - Modelo 72;Monitores;37;266.27
9579;SKU-19572;Item 19572 Áudio - Modelo 73;Áudio;44;269.74
9580;SKU-19573;Item 19573 Vídeo - Modelo 74;Vídeo;51;273.21
9581;SKU-19574;Item 19574 Computadores - Modelo 75;Computadores;58;276.68
9582;SKU-19575;Item 19575 Redes - Modelo 76;Redes;65;280.15
9583;SKU-19576;Item 19576 Impressão - Modelo 77;Impressão;72;283.62
9584;SKU-19577;Item 19577 Acessórios - Modelo 78;Acessórios;79;287.09
9585;SKU-19578;Item 19578 Armazenamento - Modelo 79;Armazenamento;86;290.56
9586;SKU-19579;Item 19579 Energia - Modelo 80;Energia;93;294.03
9587;SKU-19580;Item 19580 Periféricos - Modelo 81;Periféricos;100;297.50
9588;SKU-19581;Item 19581 Monitores - Modelo 82;Monitores;107;300.97
9589;SKU-19582;Item 19582 Áudio - Modelo 83;Áudio;114;304.44
9590;SKU-19583;Item 19583 Vídeo - Modelo 84;Vídeo;1;307.91
9591;SKU-19584;Item 19584 Computadores - Modelo 85;Computadores;8;311.38
9592;SKU-19585;Item 19585 Redes - Modelo 86;Redes;15;314.85
9593;SKU-19586;Item 19586 Impressão - Modelo 87;Impressão;22;318.32
9594;SKU-19587;Item 19587 Acessórios - Modelo 88;Acessórios;29;321.79
9595;SKU-19588;Item 19588 Armazenamento - Modelo 89;Armazenamento;36;325.26
9596;SKU-19589;Item 19589 Energia - Modelo 90;Energia;43;328.73
9597;SKU-19590;Item 19590 Periféricos - Modelo 91;Periféricos;50;332.20
9598;SKU-19591;Item 19591 Monitores - Modelo 92;Monitores;57;335.67
9599;SKU-19592;Item 19592 Áudio - Modelo 93;Áudio;64;339.14
9600;SKU-19593;Item 19593 Vídeo - Modelo 94;Vídeo;71;342.61
9601;SKU-19594;Item 19594 Computadores - Modelo 95;Computadores;78;346.08
9602;SKU-19595;Item 19595 Redes - Modelo 96;Redes;85;349.55
9603;SKU-19596;Item 19596 Impressão - Modelo 97;Impressão;92;353.02
9604;SKU-19597;Item 19597 Acessórios - Modelo 98;Acessórios;99;356.49
9605;SKU-19598;Item 19598 Armazenamento - Modelo 99;Armazenamento;106;359.96
9606;SKU-19599;Item 19599 Energia - Modelo 100;Energia;113;363.43
9607;SKU-19600;Item 19600 Periféricos - Modelo 1;Periféricos;0;366.90
9608;SKU-19601;Item 19601 Monitores - Modelo 2;Monitores;7;370.37
9609;SKU-19602;Item 19602 Áudio - Modelo 3;Áudio;14;373.84
9610;SKU-19603;Item 19603 Vídeo - Modelo 4;Vídeo;21;377.31
9611;SKU-19604;Item 19604 Computadores - Modelo 5;Computadores;28;380.78
9612;SKU-19605;Item 19605 Redes - Modelo 6;Redes;35;384.25
9613;SKU-19606;Item 19606 Impressão - Modelo 7;Impressão;42;387.72
9614;SKU-19607;Item 19607 Acessórios - Modelo 8;Acessórios;49;391.19
9615;SKU-19608;Item 19608 Armazenamento - Modelo 9;Armazenamento;56;394.66
9616;SKU-19609;Item 19609 Energia - Modelo 10;Energia;63;398.13
